id,wave,sample_weight,euRefVote,riskUnemployment,satDemScot,scotReferendumIntention,Scottish,postEUref,postEUVote
27976,4,.3814016278,1,3,1,1,1,0,0
27976,6,.3814016278,1,4,1,0,1,1,1
27979,1,.4664129098,0,1,3,1,0,0,0
27979,4,.4664129098,0,5,4,1,0,0,0
27979,6,.4664129098,0,1,3,0,0,1,0
27981,1,.8628547425,0,3,2,0,1,0,0
27981,4,.8628547425,0,2,3,0,1,0,0
27981,6,.8628547425,0,1,3,0,1,1,0
27999,1,.6590257497,1,5,3,1,1,0,0
27999,4,.6590257497,1,3,2,1,1,0,0
27999,6,.6590257497,1,2,3,1,1,1,1
28009,1,.6821198782,1,5,3,1,1,0,0
28009,4,.6821198782,1,5,4,1,1,0,0
28009,6,.6821198782,1,3,2,1,1,1,1
28016,1,.8311129677,0,1,3,0,0,0,0
28016,4,.8311129677,0,1,3,0,0,0,0
28016,6,.8311129677,0,1,1,0,0,1,0
28046,1,.4328956103,0,1,1,0,1,0,0
28046,4,.4328956103,0,1,1,0,1,0,0
28046,6,.4328956103,1,1,1,0,1,1,1
28078,1,.3413806279,1,3,1,1,1,0,0
28078,4,.3413806279,1,4,3,1,1,0,0
28078,6,.3413806279,1,4,3,1,1,1,1
28087,1,.1531251731,1,2,3,1,1,0,0
28087,4,.1531251731,1,1,2,1,1,0,0
28087,6,.1531251731,1,1,3,1,1,1,1
28092,1,.3141565081,1,2,3,1,0,0,0
28092,4,.3141565081,1,2,4,1,0,0,0
28092,6,.3141565081,1,1,4,1,0,1,1
28106,1,.5661268526,0,4,2,0,0,0,0
28106,4,.5661268526,0,2,3,0,0,0,0
28106,6,.5661268526,0,2,1,0,0,1,0
28114,1,1.324209267,0,1,3,0,1,0,0
28114,4,1.324209267,1,1,3,0,1,0,0
28114,6,1.324209267,1,1,3,0,1,1,1
28138,1,.1119199247,1,2,2,1,0,0,0
28138,4,.1119199247,1,2,2,1,0,0,0
28138,6,.1119199247,1,2,3,1,0,1,1
28139,1,1.033473262,1,2,2,0,1,0,0
28139,4,1.033473262,1,3,2,1,1,0,0
28139,6,1.033473262,1,3,3,1,1,1,1
28151,1,.0894722532,1,1,4,1,0,0,0
28151,4,.0894722532,1,1,3,1,0,0,0
28151,6,.0894722532,1,3,4,1,0,1,1
28164,1,.3573088814,0,2,2,0,1,0,0
28164,4,.3573088814,0,2,2,0,1,0,0
28164,6,.3573088814,0,2,2,0,1,1,0
28173,1,.5024288575,0,2,3,1,1,0,0
28173,4,.5024288575,1,3,2,1,1,0,0
28173,6,.5024288575,1,2,2,1,1,1,1
28179,1,.3814016278,0,3,1,0,1,0,0
28179,4,.3814016278,1,3,1,0,1,0,0
28179,6,.3814016278,1,3,2,1,1,1,1
28229,1,.2005468163,1,5,3,1,1,0,0
28229,4,.2005468163,1,5,1,1,1,0,0
28229,6,.2005468163,1,3,3,1,1,1,1
28235,1,1.2193707,0,4,4,1,1,0,0
28235,4,1.2193707,0,3,3,1,1,0,0
28235,6,1.2193707,0,3,3,1,1,1,0
28272,1,.8588694735,1,2,3,1,1,0,0
28272,4,.8588694735,1,4,3,1,1,0,0
28272,6,.8588694735,1,4,3,1,1,1,1
28352,1,.2687421686,0,1,4,1,1,0,0
28352,4,.2687421686,0,1,4,1,1,0,0
28352,6,.2687421686,0,5,4,0,1,1,0
28381,1,.1661643177,0,3,3,0,1,0,0
28381,4,.1661643177,0,1,3,0,1,0,0
28381,6,.1661643177,0,1,1,0,1,1,0
28406,1,.1838349961,1,2,3,1,1,0,0
28406,4,.1838349961,1,2,3,1,1,0,0
28406,6,.1838349961,1,1,3,1,1,1,1
28410,1,.2517352326,1,3,3,0,1,0,0
28410,4,.2517352326,1,3,3,0,1,0,0
28410,6,.2517352326,1,3,3,0,1,1,1
28413,1,.1415637601,1,1,3,1,1,0,0
28413,4,.1415637601,1,1,3,1,1,0,0
28413,6,.1415637601,1,1,4,1,1,1,1
28419,1,1.425971314,0,5,1,1,1,0,0
28419,4,1.425971314,0,3,3,1,1,0,0
28419,6,1.425971314,0,2,3,1,1,1,0
28420,1,.3568271163,1,5,4,1,1,0,0
28420,4,.3568271163,1,5,3,1,1,0,0
28420,6,.3568271163,1,5,3,1,1,1,1
28422,1,.4620139308,0,3,3,1,1,0,0
28422,4,.4620139308,1,4,3,1,1,0,0
28422,6,.4620139308,1,4,4,1,1,1,1
28439,1,.3148061235,0,3,1,0,1,0,0
28439,4,.3148061235,0,1,2,0,1,0,0
28439,6,.3148061235,0,2,2,0,1,1,0
28442,1,.2420156364,0,4,3,1,1,0,0
28442,4,.2420156364,0,5,4,1,1,0,0
28442,6,.2420156364,0,3,1,0,1,1,0
28479,1,.4352591813,1,1,2,0,0,0,0
28479,4,.4352591813,1,1,1,0,0,0,0
28479,6,.4352591813,1,3,2,0,0,1,1
28483,1,1.122328813,1,1,1,0,1,0,0
28483,4,1.122328813,1,1,3,0,1,0,0
28483,6,1.122328813,1,1,1,0,1,1,1
28491,1,.1016891158,1,1,3,1,1,0,0
28491,4,.1016891158,1,2,3,1,1,0,0
28491,6,.1016891158,1,2,4,1,1,1,1
28507,1,2.085615495,1,2,3,1,1,0,0
28507,4,2.085615495,1,1,2,1,1,0,0
28507,6,2.085615495,1,3,1,1,1,1,1
28517,1,.3340948263,0,3,3,0,1,0,0
28517,4,.3340948263,0,2,1,0,1,0,0
28517,6,.3340948263,0,3,2,0,1,1,0
28535,1,.4027869424,1,1,2,1,1,0,0
28535,4,.4027869424,1,1,3,1,1,0,0
28535,6,.4027869424,1,2,3,1,1,1,1
28545,1,1.435605137,0,4,1,0,1,0,0
28545,4,1.435605137,0,3,1,0,1,0,0
28545,6,1.435605137,0,4,1,0,1,1,0
28565,1,.3186472753,1,5,3,0,1,0,0
28565,4,.3186472753,1,4,2,0,1,0,0
28565,6,.3186472753,1,4,2,0,1,1,1
28599,1,.5401979545,1,1,3,1,1,0,0
28599,4,.5401979545,1,3,3,1,1,0,0
28599,6,.5401979545,1,3,4,1,1,1,1
28601,1,.1651619228,1,2,4,1,1,0,0
28601,4,.1651619228,1,2,4,1,1,0,0
28601,6,.1651619228,1,2,4,1,1,1,1
28611,1,.2731556005,1,2,3,1,1,0,0
28611,4,.2731556005,1,2,4,1,1,0,0
28611,6,.2731556005,1,2,3,1,1,1,1
28618,1,.469696132,1,2,3,1,1,0,0
28618,4,.469696132,1,2,3,1,1,0,0
28618,6,.469696132,1,2,3,1,1,1,1
28649,1,.445944084,0,1,2,0,1,0,0
28649,4,.445944084,0,1,2,0,1,0,0
28649,6,.445944084,0,1,2,0,1,1,0
28680,1,.2000702241,1,3,4,1,1,0,0
28680,4,.2000702241,1,3,2,1,1,0,0
28680,6,.2000702241,1,2,3,1,1,1,1
28703,1,.1119199247,1,2,4,1,1,0,0
28703,4,.1119199247,1,1,4,1,1,0,0
28703,6,.1119199247,1,1,4,1,1,1,1
28723,1,.2253203067,1,5,3,1,1,0,0
28723,4,.2253203067,1,1,3,1,1,0,0
28723,6,.2253203067,1,3,3,1,1,1,1
28730,1,.5911911526,0,1,2,0,1,0,0
28730,4,.5911911526,0,3,2,0,1,0,0
28730,6,.5911911526,1,3,2,0,1,1,1
28736,1,.2532885203,0,4,1,0,0,0,0
28736,4,.2532885203,0,5,2,1,0,0,0
28736,6,.2532885203,0,5,2,0,0,1,0
28774,1,.1305765681,1,2,2,1,0,0,0
28774,4,.1305765681,1,2,3,1,0,0,0
28774,6,.1305765681,1,2,3,1,0,1,1
28785,1,.118897394,0,3,2,0,1,0,0
28785,4,.118897394,1,3,4,1,1,0,0
28785,6,.118897394,1,3,3,1,1,1,1
28801,1,.1919109783,1,1,1,0,1,0,0
28801,4,.1919109783,1,4,2,0,1,0,0
28801,6,.1919109783,0,1,2,0,1,1,0
28810,1,.1558086913,1,5,2,1,1,0,0
28810,4,.1558086913,1,5,1,1,1,0,0
28810,6,.1558086913,1,5,2,1,1,1,1
28829,1,.1119199247,0,1,3,1,1,0,0
28829,4,.1119199247,1,1,3,1,1,0,0
28829,6,.1119199247,1,1,3,1,1,1,1
28836,1,1.226995925,1,2,3,0,1,0,0
28836,4,1.226995925,1,1,3,0,1,0,0
28836,6,1.226995925,1,3,4,0,1,1,1
28872,1,.4207694455,1,5,2,1,0,0,0
28872,4,.4207694455,0,4,3,0,0,0,0
28872,6,.4207694455,0,4,2,0,0,1,0
28885,1,.2545979939,0,1,3,0,0,0,0
28885,4,.2545979939,0,1,3,0,0,0,0
28885,6,.2545979939,0,1,2,0,0,1,0
28929,1,.4620139308,1,2,3,1,0,0,0
28929,4,.4620139308,1,1,4,1,0,0,0
28929,6,.4620139308,1,3,2,1,0,1,1
28935,1,1.127369052,0,1,2,0,1,0,0
28935,4,1.127369052,0,2,1,0,1,0,0
28935,6,1.127369052,0,2,1,0,1,1,0
28954,1,.268687954,1,1,4,1,1,0,0
28954,4,.268687954,1,2,4,1,1,0,0
28954,6,.268687954,1,2,4,1,1,1,1
28968,1,.1754612231,1,3,3,1,0,0,0
28968,4,.1754612231,1,3,2,1,0,0,0
28968,6,.1754612231,1,3,2,1,0,1,1
28981,1,.3015350922,0,5,3,1,1,0,0
28981,4,.3015350922,1,5,1,1,1,0,0
28981,6,.3015350922,1,5,3,1,1,1,1
28989,1,.4117684106,1,1,3,0,0,0,0
28989,4,.4117684106,1,1,3,1,0,0,0
28989,6,.4117684106,1,1,3,1,0,1,1
29010,1,.8873101146,1,5,3,1,1,0,0
29010,4,.8873101146,1,5,3,1,1,0,0
29010,6,.8873101146,1,4,4,1,1,1,1
29013,1,.2144818903,1,4,4,1,1,0,0
29013,4,.2144818903,1,3,4,1,1,0,0
29013,6,.2144818903,1,5,1,1,1,1,1
29019,1,1.007033151,1,1,2,1,1,0,0
29019,4,1.007033151,1,3,3,1,1,0,0
29019,6,1.007033151,0,3,4,1,1,1,0
29046,1,.3061174638,1,2,1,0,1,0,0
29046,4,.3061174638,0,2,2,0,1,0,0
29046,6,.3061174638,1,2,2,0,1,1,1
29079,1,.3413806279,1,3,2,1,1,0,0
29079,4,.3413806279,1,1,1,1,1,0,0
29079,6,.3413806279,0,3,3,1,1,1,0
29108,1,.0697756847,0,1,3,1,1,0,0
29108,4,.0697756847,0,2,3,1,1,0,0
29108,6,.0697756847,1,1,4,1,1,1,1
29127,1,.1606766355,1,1,2,0,1,0,0
29127,4,.1606766355,1,1,1,0,1,0,0
29127,6,.1606766355,1,1,1,0,1,1,1
29216,1,.268687954,0,4,3,1,0,0,0
29216,4,.268687954,1,5,4,1,0,0,0
29216,6,.268687954,1,5,3,1,0,1,1
29320,1,.1470561274,0,3,4,1,1,0,0
29320,4,.1470561274,0,3,2,1,1,0,0
29320,6,.1470561274,0,3,1,1,1,1,0
29353,1,.3345863992,1,4,2,0,1,0,0
29353,4,.3345863992,1,5,3,0,1,0,0
29353,6,.3345863992,1,5,3,0,1,1,1
29376,1,.2218072145,1,1,3,0,0,0,0
29376,4,.2218072145,1,1,3,0,0,0,0
29376,6,.2218072145,1,1,3,0,0,1,1
29378,1,.6388850987,0,1,3,1,1,0,0
29378,4,.6388850987,0,1,3,1,1,0,0
29378,6,.6388850987,0,1,2,0,1,1,0
29381,1,.7130862779,0,1,3,0,0,0,0
29381,4,.7130862779,0,1,2,1,0,0,0
29381,6,.7130862779,0,2,1,1,0,1,0
29417,1,.5872360628,1,3,3,1,1,0,0
29417,4,.5872360628,1,3,3,1,1,0,0
29417,6,.5872360628,1,5,3,1,1,1,1
29428,1,.3736865961,0,1,2,0,1,0,0
29428,4,.3736865961,0,3,3,0,1,0,0
29428,6,.3736865961,0,1,1,0,1,1,0
29485,1,.8357076443,1,2,3,1,1,0,0
29485,4,.8357076443,1,3,2,1,1,0,0
29485,6,.8357076443,1,2,3,1,1,1,1
29506,1,.8281628199,0,5,3,0,1,0,0
29506,4,.8281628199,0,1,2,0,1,0,0
29506,6,.8281628199,0,1,3,0,1,1,0
29520,1,.7027328169,0,3,4,1,1,0,0
29520,4,.7027328169,0,5,3,1,1,0,0
29520,6,.7027328169,1,5,4,1,1,1,1
29526,1,.2733129905,1,2,3,1,1,0,0
29526,4,.2733129905,1,2,3,1,1,0,0
29526,6,.2733129905,1,5,4,1,1,1,1
29620,1,.1115294308,0,1,1,0,1,0,0
29620,4,.1115294308,0,1,1,0,1,0,0
29620,6,.1115294308,0,1,1,0,1,1,0
29631,1,.615929303,1,3,2,1,1,0,0
29631,4,.615929303,1,3,2,1,1,0,0
29631,6,.615929303,1,5,3,1,1,1,1
29639,1,.4183093356,1,3,3,0,1,0,0
29639,4,.4183093356,1,3,3,0,1,0,0
29639,6,.4183093356,1,3,3,0,1,1,1
29653,1,.2147974698,0,2,3,0,1,0,0
29653,4,.2147974698,0,2,3,0,1,0,0
29653,6,.2147974698,0,4,2,0,1,1,0
29723,1,1.009763324,1,2,3,1,1,0,0
29723,4,1.009763324,1,2,3,1,1,0,0
29723,6,1.009763324,1,2,4,1,1,1,1
29727,1,.2850001011,1,3,2,0,1,0,0
29727,4,.2850001011,1,1,4,1,1,0,0
29727,6,.2850001011,0,2,2,0,1,1,0
29734,1,.369602283,1,1,3,1,1,0,0
29734,4,.369602283,1,1,4,1,1,0,0
29734,6,.369602283,1,1,4,1,1,1,1
29763,1,.1119199247,1,1,4,0,1,0,0
29763,4,.1119199247,1,1,4,0,1,0,0
29763,6,.1119199247,0,1,1,0,1,1,0
29795,1,.226431232,1,2,4,1,1,0,0
29795,4,.226431232,1,3,3,1,1,0,0
29795,6,.226431232,0,4,2,1,1,1,0
29824,1,.4258317755,0,1,1,0,0,0,0
29824,4,.4258317755,0,1,3,0,0,0,0
29824,6,.4258317755,0,1,1,0,0,1,0
29855,1,.1370109944,1,1,3,0,0,0,0
29855,4,.1370109944,1,1,3,0,0,0,0
29855,6,.1370109944,1,1,3,0,0,1,1
29858,1,.3340948263,1,5,3,1,0,0,0
29858,4,.3340948263,1,5,3,1,0,0,0
29858,6,.3340948263,1,5,4,1,0,1,1
29942,1,.9411790465,0,3,3,0,1,0,0
29942,4,.9411790465,0,1,1,0,1,0,0
29942,6,.9411790465,0,1,1,0,1,1,0
29945,1,.3736865961,0,4,1,0,0,0,0
29945,4,.3736865961,0,3,1,0,0,0,0
29945,6,.3736865961,0,2,2,0,0,1,0
29949,1,1.002882744,1,1,2,0,1,0,0
29949,4,1.002882744,1,1,3,0,1,0,0
29949,6,1.002882744,1,1,1,0,1,1,1
29971,1,.1695688006,1,2,3,1,1,0,0
29971,4,.1695688006,1,2,2,1,1,0,0
29971,6,.1695688006,1,2,1,1,1,1,1
30007,1,.2755149308,1,4,1,0,0,0,0
30007,4,.2755149308,1,4,1,0,0,0,0
30007,6,.2755149308,1,3,1,0,0,1,1
30079,1,1.668966305,0,2,3,1,1,0,0
30079,4,1.668966305,0,2,3,1,1,0,0
30079,6,1.668966305,0,2,2,1,1,1,0
30162,1,.6619785601,0,3,1,0,0,0,0
30162,4,.6619785601,1,2,1,0,0,0,0
30162,6,.6619785601,0,1,1,0,0,1,0
30181,1,.1695688006,1,2,4,1,1,0,0
30181,4,.1695688006,1,2,4,1,1,0,0
30181,6,.1695688006,1,3,4,1,1,1,1
30204,1,.7407669086,1,3,3,1,1,0,0
30204,4,.7407669086,1,3,3,1,1,0,0
30204,6,.7407669086,1,3,3,1,1,1,1
30207,1,.5017628595,0,2,2,0,1,0,0
30207,4,.5017628595,1,1,3,0,1,0,0
30207,6,.5017628595,0,1,1,0,1,1,0
30246,1,.9735380576,0,3,2,0,1,0,0
30246,4,.9735380576,0,3,1,0,1,0,0
30246,6,.9735380576,0,3,1,0,1,1,0
30263,1,1.138284438,0,1,3,0,1,0,0
30263,4,1.138284438,0,1,2,0,1,0,0
30263,6,1.138284438,0,1,2,0,1,1,0
30312,1,.7636301147,0,2,3,1,1,0,0
30312,4,.7636301147,0,3,3,1,1,0,0
30312,6,.7636301147,0,2,2,1,1,1,0
30314,1,.4664129098,0,3,2,0,0,0,0
30314,4,.4664129098,0,4,1,0,0,0,0
30314,6,.4664129098,0,3,3,0,0,1,0
30355,1,.7357671256,1,5,3,0,0,0,0
30355,4,.7357671256,1,1,1,0,0,0,0
30355,6,.7357671256,1,1,1,0,0,1,1
30364,1,.2850001011,0,2,2,1,1,0,0
30364,4,.2850001011,0,2,3,1,1,0,0
30364,6,.2850001011,0,1,2,1,1,1,0
30383,1,.3109052086,1,5,2,0,0,0,0
30383,4,.3109052086,1,4,2,0,0,0,0
30383,6,.3109052086,0,4,2,0,0,1,0
30388,1,.4573925244,1,2,2,0,1,0,0
30388,4,.4573925244,1,4,3,0,1,0,0
30388,6,.4573925244,1,3,1,1,1,1,1
30411,1,.8301481849,0,2,2,1,0,0,0
30411,4,.8301481849,0,2,3,0,0,0,0
30411,6,.8301481849,0,1,1,0,0,1,0
30423,1,.1293977141,1,1,3,1,1,0,0
30423,4,.1293977141,1,1,3,1,1,0,0
30423,6,.1293977141,1,1,4,1,1,1,1
30439,1,.4117684106,1,1,2,0,1,0,0
30439,4,.4117684106,1,1,3,1,1,0,0
30439,6,.4117684106,1,2,3,1,1,1,1
30471,1,3.705009998,1,5,3,1,1,0,0
30471,4,3.705009998,1,5,4,1,1,0,0
30471,6,3.705009998,0,4,4,1,1,1,0
30491,1,.6414047145,1,2,3,1,1,0,0
30491,4,.6414047145,1,2,4,1,1,0,0
30491,6,.6414047145,1,3,4,1,1,1,1
30493,1,.1119199247,0,1,3,1,0,0,0
30493,4,.1119199247,1,2,4,1,0,0,0
30493,6,.1119199247,0,1,3,1,0,1,0
30540,1,.4306423483,0,1,1,0,1,0,0
30540,4,.4306423483,0,1,3,1,1,0,0
30540,6,.4306423483,0,1,2,1,1,1,0
30544,1,.2026884398,0,3,3,0,0,0,0
30544,4,.2026884398,0,1,3,0,0,0,0
30544,6,.2026884398,0,1,2,0,0,1,0
