"wts","age","education","race","english.only","female","number.kids","income","travelcost","bridge","choice","id","choiceid","region","idx.chid","idx.id","idx.alt","marin","eastbay","bayshore","peninsula","notrip","income.marin","income.eastbay","income.bayshore","income.peninsula","income.notrip"
1.29765190,56,10,6,1,0,0, 90.000,27.842900,0.1666667,FALSE, 660,1038,"2",1038, 660,2,0,1,0,0,0,  0.000, 90.000,  0.000,  0.000,  0.000
1.29765190,56,10,6,1,0,0, 90.000, 9.738000,0.0000000,FALSE, 660,1038,"3",1038, 660,3,0,0,1,0,0,  0.000,  0.000, 90.000,  0.000,  0.000
1.29765190,56,10,6,1,0,0, 90.000,14.138133,0.0000000,TRUE, 660,1038,"4",1038, 660,4,0,0,0,1,0,  0.000,  0.000,  0.000, 90.000,  0.000
1.29765190,56,10,6,1,0,0, 90.000, 0.000000,0.0000000,FALSE, 660,1038,"5",1038, 660,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 90.000
0.53681053,40,12,1,1,1,1, 62.294,34.483340,0.0000000,FALSE, 661, 583,"1", 583, 661,1,1,0,0,0,0, 62.294,  0.000,  0.000,  0.000,  0.000
0.53681053,40,12,1,1,1,1, 62.294,28.185533,0.1666667,FALSE, 661, 583,"2", 583, 661,2,0,1,0,0,0,  0.000, 62.294,  0.000,  0.000,  0.000
0.53681053,40,12,1,1,1,1, 62.294, 9.864233,0.0000000,TRUE, 661, 583,"3", 583, 661,3,0,0,1,0,0,  0.000,  0.000, 62.294,  0.000,  0.000
0.53681053,40,12,1,1,1,1, 62.294,14.041955,0.0000000,FALSE, 661, 583,"4", 583, 661,4,0,0,0,1,0,  0.000,  0.000,  0.000, 62.294,  0.000
0.53681053,40,12,1,1,1,1, 62.294, 0.000000,0.0000000,FALSE, 661, 583,"5", 583, 661,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 62.294
0.53681053,40,12,1,1,1,1, 62.294,34.483340,0.0000000,FALSE, 661,1039,"1",1039, 661,1,1,0,0,0,0, 62.294,  0.000,  0.000,  0.000,  0.000
0.53681053,40,12,1,1,1,1, 62.294,28.185533,0.1666667,FALSE, 661,1039,"2",1039, 661,2,0,1,0,0,0,  0.000, 62.294,  0.000,  0.000,  0.000
0.53681053,40,12,1,1,1,1, 62.294, 9.864233,0.0000000,FALSE, 661,1039,"3",1039, 661,3,0,0,1,0,0,  0.000,  0.000, 62.294,  0.000,  0.000
0.53681053,40,12,1,1,1,1, 62.294,14.041955,0.0000000,TRUE, 661,1039,"4",1039, 661,4,0,0,0,1,0,  0.000,  0.000,  0.000, 62.294,  0.000
0.53681053,40,12,1,1,1,1, 62.294, 0.000000,0.0000000,FALSE, 661,1039,"5",1039, 661,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 62.294
0.58447659,77,13,1,1,1,0,100.000,54.313000,1.0000000,FALSE, 662,1427,"1",1427, 662,1,1,0,0,0,0,100.000,  0.000,  0.000,  0.000,  0.000
0.58447659,77,13,1,1,1,0,100.000,18.231133,0.1666667,FALSE, 662,1427,"2",1427, 662,2,0,1,0,0,0,  0.000,100.000,  0.000,  0.000,  0.000
0.58447659,77,13,1,1,1,0,100.000,31.158200,1.0000000,FALSE, 662,1427,"3",1427, 662,3,0,0,1,0,0,  0.000,  0.000,100.000,  0.000,  0.000
0.58447659,77,13,1,1,1,0,100.000,43.781534,1.0000000,FALSE, 662,1427,"4",1427, 662,4,0,0,0,1,0,  0.000,  0.000,  0.000,100.000,  0.000
0.58447659,77,13,1,1,1,0,100.000, 0.000000,0.0000000,TRUE, 662,1427,"5",1427, 662,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,100.000
0.36347960,71,15,1,1,0,0,150.000,54.313000,1.0000000,TRUE, 663, 144,"1", 144, 663,1,1,0,0,0,0,150.000,  0.000,  0.000,  0.000,  0.000
0.36347960,71,15,1,1,0,0,150.000,18.231133,0.1666667,FALSE, 663, 144,"2", 144, 663,2,0,1,0,0,0,  0.000,150.000,  0.000,  0.000,  0.000
0.36347960,71,15,1,1,0,0,150.000,31.158200,1.0000000,FALSE, 663, 144,"3", 144, 663,3,0,0,1,0,0,  0.000,  0.000,150.000,  0.000,  0.000
0.36347960,71,15,1,1,0,0,150.000,43.781534,1.0000000,FALSE, 663, 144,"4", 144, 663,4,0,0,0,1,0,  0.000,  0.000,  0.000,150.000,  0.000
0.36347960,71,15,1,1,0,0,150.000, 0.000000,0.0000000,FALSE, 663, 144,"5", 144, 663,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,150.000
0.36347960,71,15,1,1,0,0,150.000,54.313000,1.0000000,FALSE, 663, 584,"1", 584, 663,1,1,0,0,0,0,150.000,  0.000,  0.000,  0.000,  0.000
0.36347960,71,15,1,1,0,0,150.000,18.231133,0.1666667,FALSE, 663, 584,"2", 584, 663,2,0,1,0,0,0,  0.000,150.000,  0.000,  0.000,  0.000
0.36347960,71,15,1,1,0,0,150.000,31.158200,1.0000000,TRUE, 663, 584,"3", 584, 663,3,0,0,1,0,0,  0.000,  0.000,150.000,  0.000,  0.000
0.36347960,71,15,1,1,0,0,150.000,43.781534,1.0000000,FALSE, 663, 584,"4", 584, 663,4,0,0,0,1,0,  0.000,  0.000,  0.000,150.000,  0.000
0.36347960,71,15,1,1,0,0,150.000, 0.000000,0.0000000,FALSE, 663, 584,"5", 584, 663,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,150.000
0.19794774,46,14,1,1,1,2,152.398,36.679801,0.0000000,FALSE, 664, 585,"1", 585, 664,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
0.19794774,46,14,1,1,1,2,152.398,22.613233,0.1666667,FALSE, 664, 585,"2", 585, 664,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
0.19794774,46,14,1,1,1,2,152.398, 6.870700,0.0000000,TRUE, 664, 585,"3", 585, 664,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
0.19794774,46,14,1,1,1,2,152.398,15.689000,0.0000000,FALSE, 664, 585,"4", 585, 664,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
0.19794774,46,14,1,1,1,2,152.398, 0.000000,0.0000000,FALSE, 664, 585,"5", 585, 664,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
0.22464643,46,13,1,0,0,0, 35.000,34.591541,0.0000000,TRUE, 665, 145,"1", 145, 665,1,1,0,0,0,0, 35.000,  0.000,  0.000,  0.000,  0.000
0.22464643,46,13,1,0,0,0, 35.000,22.288634,0.1666667,FALSE, 665, 145,"2", 145, 665,2,0,1,0,0,0,  0.000, 35.000,  0.000,  0.000,  0.000
0.22464643,46,13,1,0,0,0, 35.000, 6.077233,0.0000000,FALSE, 665, 145,"3", 145, 665,3,0,0,1,0,0,  0.000,  0.000, 35.000,  0.000,  0.000
0.22464643,46,13,1,0,0,0, 35.000,15.893378,0.0000000,FALSE, 665, 145,"4", 145, 665,4,0,0,0,1,0,  0.000,  0.000,  0.000, 35.000,  0.000
0.22464643,46,13,1,0,0,0, 35.000, 0.000000,0.0000000,FALSE, 665, 145,"5", 145, 665,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 35.000
0.36347960,66,12,1,1,0,0, 37.609,38.508379,0.0000000,FALSE, 666,1428,"1",1428, 666,1,1,0,0,0,0, 37.609,  0.000,  0.000,  0.000,  0.000
0.36347960,66,12,1,1,0,0, 37.609,28.798666,0.1666667,FALSE, 666,1428,"2",1428, 666,2,0,1,0,0,0,  0.000, 37.609,  0.000,  0.000,  0.000
0.36347960,66,12,1,1,0,0, 37.609,10.964267,0.0000000,FALSE, 666,1428,"3",1428, 666,3,0,0,1,0,0,  0.000,  0.000, 37.609,  0.000,  0.000
0.36347960,66,12,1,1,0,0, 37.609,13.837578,0.0000000,FALSE, 666,1428,"4",1428, 666,4,0,0,0,1,0,  0.000,  0.000,  0.000, 37.609,  0.000
0.36347960,66,12,1,1,0,0, 37.609, 0.000000,0.0000000,TRUE, 666,1428,"5",1428, 666,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 37.609
1.05740910,42,12,1,1,0,0,100.000,44.686600,0.0000000,FALSE, 667,1040,"1",1040, 667,1,1,0,0,0,0,100.000,  0.000,  0.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,35.002133,0.1666667,FALSE, 667,1040,"2",1040, 667,2,0,1,0,0,0,  0.000,100.000,  0.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,16.590667,0.0000000,FALSE, 667,1040,"3",1040, 667,3,0,0,1,0,0,  0.000,  0.000,100.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,13.500956,0.0000000,TRUE, 667,1040,"4",1040, 667,4,0,0,0,1,0,  0.000,  0.000,  0.000,100.000,  0.000
1.05740910,42,12,1,1,0,0,100.000, 0.000000,0.0000000,FALSE, 667,1040,"5",1040, 667,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,100.000
1.05740910,42,12,1,1,0,0,100.000,44.686600,0.0000000,FALSE, 667,1041,"1",1041, 667,1,1,0,0,0,0,100.000,  0.000,  0.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,35.002133,0.1666667,FALSE, 667,1041,"2",1041, 667,2,0,1,0,0,0,  0.000,100.000,  0.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,16.590667,0.0000000,FALSE, 667,1041,"3",1041, 667,3,0,0,1,0,0,  0.000,  0.000,100.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,13.500956,0.0000000,TRUE, 667,1041,"4",1041, 667,4,0,0,0,1,0,  0.000,  0.000,  0.000,100.000,  0.000
1.05740910,42,12,1,1,0,0,100.000, 0.000000,0.0000000,FALSE, 667,1041,"5",1041, 667,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,100.000
1.05740910,42,12,1,1,0,0,100.000,44.686600,0.0000000,FALSE, 667,1042,"1",1042, 667,1,1,0,0,0,0,100.000,  0.000,  0.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,35.002133,0.1666667,FALSE, 667,1042,"2",1042, 667,2,0,1,0,0,0,  0.000,100.000,  0.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,16.590667,0.0000000,FALSE, 667,1042,"3",1042, 667,3,0,0,1,0,0,  0.000,  0.000,100.000,  0.000,  0.000
1.05740910,42,12,1,1,0,0,100.000,13.500956,0.0000000,TRUE, 667,1042,"4",1042, 667,4,0,0,0,1,0,  0.000,  0.000,  0.000,100.000,  0.000
1.05740910,42,12,1,1,0,0,100.000, 0.000000,0.0000000,FALSE, 667,1042,"5",1042, 667,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,100.000
0.57468462,38,12,1,1,0,0, 87.500,34.288580,0.0000000,FALSE, 668,1043,"1",1043, 668,1,1,0,0,0,0, 87.500,  0.000,  0.000,  0.000,  0.000
0.57468462,38,12,1,1,0,0, 87.500,23.262434,0.1666667,FALSE, 668,1043,"2",1043, 668,2,0,1,0,0,0,  0.000, 87.500,  0.000,  0.000,  0.000
0.57468462,38,12,1,1,0,0, 87.500, 7.375633,0.0000000,FALSE, 668,1043,"3",1043, 668,3,0,0,1,0,0,  0.000,  0.000, 87.500,  0.000,  0.000
0.57468462,38,12,1,1,0,0, 87.500,15.989555,0.0000000,TRUE, 668,1043,"4",1043, 668,4,0,0,0,1,0,  0.000,  0.000,  0.000, 87.500,  0.000
0.57468462,38,12,1,1,0,0, 87.500, 0.000000,0.0000000,FALSE, 668,1043,"5",1043, 668,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 87.500
0.57468462,33,12,1,0,0,0, 80.000,36.679801,0.0000000,FALSE, 669, 586,"1", 586, 669,1,1,0,0,0,0, 80.000,  0.000,  0.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000,22.613233,0.1666667,FALSE, 669, 586,"2", 586, 669,2,0,1,0,0,0,  0.000, 80.000,  0.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000, 6.870700,0.0000000,TRUE, 669, 586,"3", 586, 669,3,0,0,1,0,0,  0.000,  0.000, 80.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000,15.689000,0.0000000,FALSE, 669, 586,"4", 586, 669,4,0,0,0,1,0,  0.000,  0.000,  0.000, 80.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000, 0.000000,0.0000000,FALSE, 669, 586,"5", 586, 669,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 80.000
0.57468462,33,12,1,0,0,0, 80.000,36.679801,0.0000000,FALSE, 669,1044,"1",1044, 669,1,1,0,0,0,0, 80.000,  0.000,  0.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000,22.613233,0.1666667,FALSE, 669,1044,"2",1044, 669,2,0,1,0,0,0,  0.000, 80.000,  0.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000, 6.870700,0.0000000,FALSE, 669,1044,"3",1044, 669,3,0,0,1,0,0,  0.000,  0.000, 80.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000,15.689000,0.0000000,TRUE, 669,1044,"4",1044, 669,4,0,0,0,1,0,  0.000,  0.000,  0.000, 80.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000, 0.000000,0.0000000,FALSE, 669,1044,"5",1044, 669,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 80.000
0.57468462,33,12,1,0,0,0, 80.000,36.679801,0.0000000,FALSE, 669,1045,"1",1045, 669,1,1,0,0,0,0, 80.000,  0.000,  0.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000,22.613233,0.1666667,FALSE, 669,1045,"2",1045, 669,2,0,1,0,0,0,  0.000, 80.000,  0.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000, 6.870700,0.0000000,FALSE, 669,1045,"3",1045, 669,3,0,0,1,0,0,  0.000,  0.000, 80.000,  0.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000,15.689000,0.0000000,TRUE, 669,1045,"4",1045, 669,4,0,0,0,1,0,  0.000,  0.000,  0.000, 80.000,  0.000
0.57468462,33,12,1,0,0,0, 80.000, 0.000000,0.0000000,FALSE, 669,1045,"5",1045, 669,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 80.000
0.87671488,49,13,4,1,1,1,108.002,28.099540,0.0000000,FALSE, 670,1429,"1",1429, 670,1,1,0,0,0,0,108.002,  0.000,  0.000,  0.000,  0.000
0.87671488,49,13,4,1,1,1,108.002,23.226934,0.0000000,FALSE, 670,1429,"2",1429, 670,2,0,1,0,0,0,  0.000,108.002,  0.000,  0.000,  0.000
0.87671488,49,13,4,1,1,1,108.002,30.246666,1.0000000,FALSE, 670,1429,"3",1429, 670,3,0,0,1,0,0,  0.000,  0.000,108.002,  0.000,  0.000
0.87671488,49,13,4,1,1,1,108.002,38.169311,1.0000000,FALSE, 670,1429,"4",1429, 670,4,0,0,0,1,0,  0.000,  0.000,  0.000,108.002,  0.000
0.87671488,49,13,4,1,1,1,108.002, 0.000000,0.0000000,TRUE, 670,1429,"5",1429, 670,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,108.002
0.26840527,30,14,1,0,1,0,135.188,34.288580,0.0000000,FALSE, 671,1046,"1",1046, 671,1,1,0,0,0,0,135.188,  0.000,  0.000,  0.000,  0.000
0.26840527,30,14,1,0,1,0,135.188,23.262434,0.1666667,FALSE, 671,1046,"2",1046, 671,2,0,1,0,0,0,  0.000,135.188,  0.000,  0.000,  0.000
0.26840527,30,14,1,0,1,0,135.188, 7.375633,0.0000000,FALSE, 671,1046,"3",1046, 671,3,0,0,1,0,0,  0.000,  0.000,135.188,  0.000,  0.000
0.26840527,30,14,1,0,1,0,135.188,15.989555,0.0000000,TRUE, 671,1046,"4",1046, 671,4,0,0,0,1,0,  0.000,  0.000,  0.000,135.188,  0.000
0.26840527,30,14,1,0,1,0,135.188, 0.000000,0.0000000,FALSE, 671,1046,"5",1046, 671,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,135.188
0.68208330,42,13,1,1,1,1, 87.500,45.873400,1.0000000,FALSE, 672, 334,"1", 334, 672,1,1,0,0,0,0, 87.500,  0.000,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,13.380167,0.1666667,TRUE, 672, 334,"2", 334, 672,2,0,1,0,0,0,  0.000, 87.500,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,18.697167,1.0000000,FALSE, 672, 334,"3", 334, 672,3,0,0,1,0,0,  0.000,  0.000, 87.500,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,31.050000,1.0000000,FALSE, 672, 334,"4", 334, 672,4,0,0,0,1,0,  0.000,  0.000,  0.000, 87.500,  0.000
0.68208330,42,13,1,1,1,1, 87.500, 0.000000,0.0000000,FALSE, 672, 334,"5", 334, 672,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 87.500
0.68208330,42,13,1,1,1,1, 87.500,45.873400,1.0000000,FALSE, 672, 335,"1", 335, 672,1,1,0,0,0,0, 87.500,  0.000,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,13.380167,0.1666667,TRUE, 672, 335,"2", 335, 672,2,0,1,0,0,0,  0.000, 87.500,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,18.697167,1.0000000,FALSE, 672, 335,"3", 335, 672,3,0,0,1,0,0,  0.000,  0.000, 87.500,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,31.050000,1.0000000,FALSE, 672, 335,"4", 335, 672,4,0,0,0,1,0,  0.000,  0.000,  0.000, 87.500,  0.000
0.68208330,42,13,1,1,1,1, 87.500, 0.000000,0.0000000,FALSE, 672, 335,"5", 335, 672,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 87.500
0.68208330,42,13,1,1,1,1, 87.500,45.873400,1.0000000,FALSE, 672, 336,"1", 336, 672,1,1,0,0,0,0, 87.500,  0.000,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,13.380167,0.1666667,TRUE, 672, 336,"2", 336, 672,2,0,1,0,0,0,  0.000, 87.500,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,18.697167,1.0000000,FALSE, 672, 336,"3", 336, 672,3,0,0,1,0,0,  0.000,  0.000, 87.500,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,31.050000,1.0000000,FALSE, 672, 336,"4", 336, 672,4,0,0,0,1,0,  0.000,  0.000,  0.000, 87.500,  0.000
0.68208330,42,13,1,1,1,1, 87.500, 0.000000,0.0000000,FALSE, 672, 336,"5", 336, 672,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 87.500
0.68208330,42,13,1,1,1,1, 87.500,45.873400,1.0000000,FALSE, 672, 587,"1", 587, 672,1,1,0,0,0,0, 87.500,  0.000,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,13.380167,0.1666667,FALSE, 672, 587,"2", 587, 672,2,0,1,0,0,0,  0.000, 87.500,  0.000,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,18.697167,1.0000000,TRUE, 672, 587,"3", 587, 672,3,0,0,1,0,0,  0.000,  0.000, 87.500,  0.000,  0.000
0.68208330,42,13,1,1,1,1, 87.500,31.050000,1.0000000,FALSE, 672, 587,"4", 587, 672,4,0,0,0,1,0,  0.000,  0.000,  0.000, 87.500,  0.000
0.68208330,42,13,1,1,1,1, 87.500, 0.000000,0.0000000,FALSE, 672, 587,"5", 587, 672,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 87.500
0.36347960,54,12,1,1,0,2, 86.674,52.819840,1.0000000,FALSE, 673,1430,"1",1430, 673,1,1,0,0,0,0, 86.674,  0.000,  0.000,  0.000,  0.000
0.36347960,54,12,1,1,0,2, 86.674,17.563900,0.1666667,FALSE, 673,1430,"2",1430, 673,2,0,1,0,0,0,  0.000, 86.674,  0.000,  0.000,  0.000
0.36347960,54,12,1,1,0,2, 86.674,25.946566,1.0000000,FALSE, 673,1430,"3",1430, 673,3,0,0,1,0,0,  0.000,  0.000, 86.674,  0.000,  0.000
0.36347960,54,12,1,1,0,2, 86.674,38.575911,1.0000000,FALSE, 673,1430,"4",1430, 673,4,0,0,0,1,0,  0.000,  0.000,  0.000, 86.674,  0.000
0.36347960,54,12,1,1,0,2, 86.674, 0.000000,0.0000000,TRUE, 673,1430,"5",1430, 673,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 86.674
0.19794774,51,14,4,1,1,0,108.002,37.090960,0.0000000,FALSE, 674,1047,"1",1047, 674,1,1,0,0,0,0,108.002,  0.000,  0.000,  0.000,  0.000
0.19794774,51,14,4,1,1,0,108.002,25.841200,0.1666667,FALSE, 674,1047,"2",1047, 674,2,0,1,0,0,0,  0.000,108.002,  0.000,  0.000,  0.000
0.19794774,51,14,4,1,1,0,108.002, 9.467500,0.0000000,FALSE, 674,1047,"3",1047, 674,3,0,0,1,0,0,  0.000,  0.000,108.002,  0.000,  0.000
0.19794774,51,14,4,1,1,0,108.002,14.570933,0.0000000,TRUE, 674,1047,"4",1047, 674,4,0,0,0,1,0,  0.000,  0.000,  0.000,108.002,  0.000
0.19794774,51,14,4,1,1,0,108.002, 0.000000,0.0000000,FALSE, 674,1047,"5",1047, 674,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,108.002
0.36347960,47,12,6,1,0,0, 13.838,46.533420,1.0000000,FALSE, 675,1431,"1",1431, 675,1,1,0,0,0,0, 13.838,  0.000,  0.000,  0.000,  0.000
0.36347960,47,12,6,1,0,0, 13.838,11.216166,0.1666667,FALSE, 675,1431,"2",1431, 675,2,0,1,0,0,0,  0.000, 13.838,  0.000,  0.000,  0.000
0.36347960,47,12,6,1,0,0, 13.838,21.041500,1.0000000,FALSE, 675,1431,"3",1431, 675,3,0,0,1,0,0,  0.000,  0.000, 13.838,  0.000,  0.000
0.36347960,47,12,6,1,0,0, 13.838,32.384467,1.0000000,FALSE, 675,1431,"4",1431, 675,4,0,0,0,1,0,  0.000,  0.000,  0.000, 13.838,  0.000
0.36347960,47,12,6,1,0,0, 13.838, 0.000000,0.0000000,TRUE, 675,1431,"5",1431, 675,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 13.838
0.53681053,36,12,4,1,1,0, 87.500,36.679801,0.0000000,FALSE, 676,1048,"1",1048, 676,1,1,0,0,0,0, 87.500,  0.000,  0.000,  0.000,  0.000
0.53681053,36,12,4,1,1,0, 87.500,22.613233,0.1666667,FALSE, 676,1048,"2",1048, 676,2,0,1,0,0,0,  0.000, 87.500,  0.000,  0.000,  0.000
0.53681053,36,12,4,1,1,0, 87.500, 6.870700,0.0000000,FALSE, 676,1048,"3",1048, 676,3,0,0,1,0,0,  0.000,  0.000, 87.500,  0.000,  0.000
0.53681053,36,12,4,1,1,0, 87.500,15.689000,0.0000000,TRUE, 676,1048,"4",1048, 676,4,0,0,0,1,0,  0.000,  0.000,  0.000, 87.500,  0.000
0.53681053,36,12,4,1,1,0, 87.500, 0.000000,0.0000000,FALSE, 676,1048,"5",1048, 676,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 87.500
0.18173980,58,13,2,1,0,0, 78.000,50.742400,1.0000000,FALSE, 677, 337,"1", 337, 677,1,1,0,0,0,0, 78.000,  0.000,  0.000,  0.000,  0.000
0.18173980,58,13,2,1,0,0, 78.000,17.870466,0.1666667,TRUE, 677, 337,"2", 337, 677,2,0,1,0,0,0,  0.000, 78.000,  0.000,  0.000,  0.000
0.18173980,58,13,2,1,0,0, 78.000,23.494033,1.0000000,FALSE, 677, 337,"3", 337, 677,3,0,0,1,0,0,  0.000,  0.000, 78.000,  0.000,  0.000
0.18173980,58,13,2,1,0,0, 78.000,34.235889,1.0000000,FALSE, 677, 337,"4", 337, 677,4,0,0,0,1,0,  0.000,  0.000,  0.000, 78.000,  0.000
0.18173980,58,13,2,1,0,0, 78.000, 0.000000,0.0000000,FALSE, 677, 337,"5", 337, 677,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 78.000
0.82643942,72,10,6,0,1,0, 32.879,37.090960,0.0000000,FALSE, 678,1049,"1",1049, 678,1,1,0,0,0,0, 32.879,  0.000,  0.000,  0.000,  0.000
0.82643942,72,10,6,0,1,0, 32.879,25.841200,0.1666667,FALSE, 678,1049,"2",1049, 678,2,0,1,0,0,0,  0.000, 32.879,  0.000,  0.000,  0.000
0.82643942,72,10,6,0,1,0, 32.879, 9.467500,0.0000000,FALSE, 678,1049,"3",1049, 678,3,0,0,1,0,0,  0.000,  0.000, 32.879,  0.000,  0.000
0.82643942,72,10,6,0,1,0, 32.879,14.570933,0.0000000,TRUE, 678,1049,"4",1049, 678,4,0,0,0,1,0,  0.000,  0.000,  0.000, 32.879,  0.000
0.82643942,72,10,6,0,1,0, 32.879, 0.000000,0.0000000,FALSE, 678,1049,"5",1049, 678,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 32.879
0.54521939,51,13,1,1,0,1,152.398,51.066999,1.0000000,FALSE, 679,1432,"1",1432, 679,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
0.54521939,51,13,1,1,0,1,152.398,17.275367,0.1666667,FALSE, 679,1432,"2",1432, 679,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
0.54521939,51,13,1,1,0,1,152.398,23.998966,1.0000000,FALSE, 679,1432,"3",1432, 679,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
0.54521939,51,13,1,1,0,1,152.398,34.800934,1.0000000,FALSE, 679,1432,"4",1432, 679,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
0.54521939,51,13,1,1,0,1,152.398, 0.000000,0.0000000,TRUE, 679,1432,"5",1432, 679,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
1.69588700,60,11,1,1,1,0, 62.294,49.368261,1.0000000,FALSE, 680,1433,"1",1433, 680,1,1,0,0,0,0, 62.294,  0.000,  0.000,  0.000,  0.000
1.69588700,60,11,1,1,1,0, 62.294,13.073600,0.1666667,FALSE, 680,1433,"2",1433, 680,2,0,1,0,0,0,  0.000, 62.294,  0.000,  0.000,  0.000
1.69588700,60,11,1,1,1,0, 62.294,30.707367,1.0000000,FALSE, 680,1433,"3",1433, 680,3,0,0,1,0,0,  0.000,  0.000, 62.294,  0.000,  0.000
1.69588700,60,11,1,1,1,0, 62.294,42.038312,1.0000000,FALSE, 680,1433,"4",1433, 680,4,0,0,0,1,0,  0.000,  0.000,  0.000, 62.294,  0.000
1.69588700,60,11,1,1,1,0, 62.294, 0.000000,0.0000000,TRUE, 680,1433,"5",1433, 680,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 62.294
0.80521580,41,12,1,0,1,2,400.000,32.460000,0.0000000,FALSE, 681,1050,"1",1050, 681,1,1,0,0,0,0,400.000,  0.000,  0.000,  0.000,  0.000
0.80521580,41,12,1,0,1,2,400.000,23.875566,0.1666667,FALSE, 681,1050,"2",1050, 681,2,0,1,0,0,0,  0.000,400.000,  0.000,  0.000,  0.000
0.80521580,41,12,1,0,1,2,400.000, 7.411700,0.0000000,FALSE, 681,1050,"3",1050, 681,3,0,0,1,0,0,  0.000,  0.000,400.000,  0.000,  0.000
0.80521580,41,12,1,0,1,2,400.000,14.510822,0.0000000,TRUE, 681,1050,"4",1050, 681,4,0,0,0,1,0,  0.000,  0.000,  0.000,400.000,  0.000
